period,value,released,version
2020 Q1,-589,2021-02-12,v75
2020 Q2,12438,2021-02-12,v75
2020 Q3,-3897,2021-02-12,v75
2020 Q4,-17517,2021-02-12,v75
2020 SEP,-3059,2021-02-12,v75
2021 JAN,-1630,2021-03-12,v77
2020,-7557,2021-04-12,v78
2020 APR,4251,2021-04-12,v78
2020 AUG,-44,2021-04-12,v78
2020 DEC,-4921,2021-04-12,v78
2020 FEB,-2781,2021-04-12,v78
2020 JAN,1891,2021-04-12,v78
2020 JUL,-853,2021-04-12,v78
2020 JUN,1630,2021-04-12,v78
2020 MAR,-1528,2021-04-12,v78
2020 MAY,6150,2021-04-12,v78
2020 NOV,-4796,2021-04-12,v78
2020 OCT,-3504,2021-04-12,v78
2020 Q1,-2418,2021-04-12,v78
2020 Q2,12031,2021-04-12,v78
2020 Q3,-3949,2021-04-12,v78
2020 Q4,-13221,2021-04-12,v78
2020 SEP,-3052,2021-04-12,v78
2021 FEB,-7123,2021-04-12,v78
2021 JAN,-3370,2021-04-12,v78
2021 FEB,-856,2021-05-11,v79
2021 JAN,118,2021-05-11,v79
2021 MAR,-1966,2021-05-11,v79
2021 Q1,-2704,2021-05-11,v79
2021 APR,-935,2021-06-10,v80
2020,-12043,2021-07-13,v81
2020 APR,4388,2021-07-13,v81
2020 AUG,-407,2021-07-13,v81
2020 DEC,-5382,2021-07-13,v81
2020 FEB,-3330,2021-07-13,v81
2020 JAN,1475,2021-07-13,v81
2020 JUL,-1161,2021-07-13,v81
2020 JUN,1462,2021-07-13,v81
2020 MAR,-2110,2021-07-13,v81
2020 MAY,6037,2021-07-13,v81
2020 NOV,-5507,2021-07-13,v81
2020 OCT,-3995,2021-07-13,v81
2020 Q1,-3965,2021-07-13,v81
2020 Q2,11887,2021-07-13,v81
2020 Q3,-5081,2021-07-13,v81
2020 Q4,-14884,2021-07-13,v81
2020 SEP,-3513,2021-07-13,v81
2021 APR,-1595,2021-07-13,v81
2021 FEB,-504,2021-07-13,v81
2021 JAN,-641,2021-07-13,v81
2021 MAR,-614,2021-07-13,v81
2021 MAY,884,2021-07-13,v81
2021 Q1,-1759,2021-07-13,v81
2021 APR,-1769,2021-08-11,v82
2021 JUN,-2514,2021-08-11,v82
2021 MAY,-163,2021-08-11,v82
2021 Q2,-4446,2021-08-11,v82
2021 JUL,-3117,2021-09-09,v83
1997,3007,2021-10-12,v84
1997 APR,130,2021-10-12,v84
1997 DEC,172,2021-10-12,v84
1997 FEB,786,2021-10-12,v84
1997 JAN,1248,2021-10-12,v84
1997 JUL,105,2021-10-12,v84
1997 JUN,-310,2021-10-12,v84
1997 MAR,-58,2021-10-12,v84
1997 MAY,-11,2021-10-12,v84
1997 NOV,-367,2021-10-12,v84
1997 OCT,36,2021-10-12,v84
1997 Q1,1976,2021-10-12,v84
1997 Q2,-191,2021-10-12,v84
1997 Q3,1381,2021-10-12,v84
1997 Q4,-159,2021-10-12,v84
1997 SEP,665,2021-10-12,v84
1998,-7673,2021-10-12,v84
1998 APR,-464,2021-10-12,v84
1998 AUG,-603,2021-10-12,v84
1998 DEC,-935,2021-10-12,v84
1998 FEB,-502,2021-10-12,v84
1998 JAN,288,2021-10-12,v84
1998 JUL,-512,2021-10-12,v84
1998 JUN,-822,2021-10-12,v84
1998 MAR,-508,2021-10-12,v84
1998 MAY,-938,2021-10-12,v84
1998 NOV,-847,2021-10-12,v84
1998 OCT,-677,2021-10-12,v84
1998 Q1,-722,2021-10-12,v84
1998 Q2,-2224,2021-10-12,v84
1998 Q3,-2268,2021-10-12,v84
1998 Q4,-2459,2021-10-12,v84
1998 SEP,-1153,2021-10-12,v84
1999,-14885,2021-10-12,v84
1999 APR,-1447,2021-10-12,v84
1999 AUG,-1160,2021-10-12,v84
1999 DEC,-974,2021-10-12,v84
1999 FEB,-1842,2021-10-12,v84
1999 JAN,-1682,2021-10-12,v84
1999 JUL,-1283,2021-10-12,v84
1999 JUN,-1484,2021-10-12,v84
1999 MAR,-1410,2021-10-12,v84
1999 MAY,-881,2021-10-12,v84
1999 NOV,-874,2021-10-12,v84
1999 OCT,-1007,2021-10-12,v84
1999 Q1,-4934,2021-10-12,v84
1999 Q2,-3812,2021-10-12,v84
1999 Q3,-3284,2021-10-12,v84
1999 Q4,-2855,2021-10-12,v84
1999 SEP,-841,2021-10-12,v84
2000,-18139,2021-10-12,v84
2000 APR,-1720,2021-10-12,v84
2000 AUG,-1417,2021-10-12,v84
2000 DEC,-1782,2021-10-12,v84
2000 FEB,-1490,2021-10-12,v84
2000 JAN,-1448,2021-10-12,v84
2000 JUL,-2454,2021-10-12,v84
2000 JUN,-954,2021-10-12,v84
2000 MAR,-908,2021-10-12,v84
2000 MAY,-1204,2021-10-12,v84
2000 NOV,-1853,2021-10-12,v84
2000 OCT,-1420,2021-10-12,v84
2000 Q1,-3846,2021-10-12,v84
2000 Q2,-3878,2021-10-12,v84
2000 Q3,-5360,2021-10-12,v84
2000 Q4,-5055,2021-10-12,v84
2000 SEP,-1489,2021-10-12,v84
2001,-23901,2021-10-12,v84
2001 APR,-2117,2021-10-12,v84
2001 AUG,-2768,2021-10-12,v84
2001 DEC,-2319,2021-10-12,v84
2001 FEB,-1357,2021-10-12,v84
2001 JAN,-1131,2021-10-12,v84
2001 JUL,-2169,2021-10-12,v84
2001 JUN,-2655,2021-10-12,v84
2001 MAR,-1715,2021-10-12,v84
2001 MAY,-2241,2021-10-12,v84
2001 NOV,-1688,2021-10-12,v84
2001 OCT,-1660,2021-10-12,v84
2001 Q1,-4203,2021-10-12,v84
2001 Q2,-7013,2021-10-12,v84
2001 Q3,-7018,2021-10-12,v84
2001 Q4,-5667,2021-10-12,v84
2001 SEP,-2081,2021-10-12,v84
2002,-31311,2021-10-12,v84
2002 APR,-3322,2021-10-12,v84
2002 AUG,-2081,2021-10-12,v84
2002 DEC,-2215,2021-10-12,v84
2002 FEB,-2812,2021-10-12,v84
2002 JAN,-1757,2021-10-12,v84
2002 JUL,-2253,2021-10-12,v84
2002 JUN,-2859,2021-10-12,v84
2002 MAR,-2806,2021-10-12,v84
2002 MAY,-2395,2021-10-12,v84
2002 NOV,-3694,2021-10-12,v84
2002 OCT,-2999,2021-10-12,v84
2002 Q1,-7375,2021-10-12,v84
2002 Q2,-8576,2021-10-12,v84
2002 Q3,-6452,2021-10-12,v84
2002 Q4,-8908,2021-10-12,v84
2002 SEP,-2118,2021-10-12,v84
2003,-28048,2021-10-12,v84
2003 APR,-1025,2021-10-12,v84
2003 AUG,-1868,2021-10-12,v84
2003 DEC,-2924,2021-10-12,v84
2003 FEB,-1443,2021-10-12,v84
2003 JAN,-1478,2021-10-12,v84
2003 JUL,-1887,2021-10-12,v84
2003 JUN,-3188,2021-10-12,v84
2003 MAR,-2345,2021-10-12,v84
2003 MAY,-2734,2021-10-12,v84
2003 NOV,-3039,2021-10-12,v84
2003 OCT,-2680,2021-10-12,v84
2003 Q1,-5266,2021-10-12,v84
2003 Q2,-6947,2021-10-12,v84
2003 Q3,-7192,2021-10-12,v84
2003 Q4,-8643,2021-10-12,v84
2003 SEP,-3437,2021-10-12,v84
2004,-33642,2021-10-12,v84
2004 APR,-2867,2021-10-12,v84
2004 AUG,-3156,2021-10-12,v84
2004 DEC,-2202,2021-10-12,v84
2004 FEB,-2673,2021-10-12,v84
2004 JAN,-3728,2021-10-12,v84
2004 JUL,-3070,2021-10-12,v84
2004 JUN,-3265,2021-10-12,v84
2004 MAR,-2394,2021-10-12,v84
2004 MAY,-3161,2021-10-12,v84
2004 NOV,-1989,2021-10-12,v84
2004 OCT,-2674,2021-10-12,v84
2004 Q1,-8795,2021-10-12,v84
2004 Q2,-9293,2021-10-12,v84
2004 Q3,-8689,2021-10-12,v84
2004 Q4,-6865,2021-10-12,v84
2004 SEP,-2463,2021-10-12,v84
2005,-32864,2021-10-12,v84
2005 APR,-2955,2021-10-12,v84
2005 AUG,-3185,2021-10-12,v84
2005 DEC,-2960,2021-10-12,v84
2005 FEB,-3015,2021-10-12,v84
2005 JAN,-3403,2021-10-12,v84
2005 JUL,-2649,2021-10-12,v84
2005 JUN,-1741,2021-10-12,v84
2005 MAR,-3073,2021-10-12,v84
2005 MAY,-2218,2021-10-12,v84
2005 NOV,-2821,2021-10-12,v84
2005 OCT,-2361,2021-10-12,v84
2005 Q1,-9491,2021-10-12,v84
2005 Q2,-6914,2021-10-12,v84
2005 Q3,-8317,2021-10-12,v84
2005 Q4,-8142,2021-10-12,v84
2005 SEP,-2483,2021-10-12,v84
2006,-30410,2021-10-12,v84
2006 APR,-2571,2021-10-12,v84
2006 AUG,-2610,2021-10-12,v84
2006 DEC,-2339,2021-10-12,v84
2006 FEB,-3006,2021-10-12,v84
2006 JAN,-3550,2021-10-12,v84
2006 JUL,-2534,2021-10-12,v84
2006 JUN,-2278,2021-10-12,v84
2006 MAR,-1837,2021-10-12,v84
2006 MAY,-3478,2021-10-12,v84
2006 NOV,-2487,2021-10-12,v84
2006 OCT,-1869,2021-10-12,v84
2006 Q1,-8393,2021-10-12,v84
2006 Q2,-8327,2021-10-12,v84
2006 Q3,-6995,2021-10-12,v84
2006 Q4,-6695,2021-10-12,v84
2006 SEP,-1851,2021-10-12,v84
2007,-31704,2021-10-12,v84
2007 APR,-1693,2021-10-12,v84
2007 AUG,-2716,2021-10-12,v84
2007 DEC,-2968,2021-10-12,v84
2007 FEB,-2841,2021-10-12,v84
2007 JAN,-2211,2021-10-12,v84
2007 JUL,-3045,2021-10-12,v84
2007 JUN,-2745,2021-10-12,v84
2007 MAR,-3028,2021-10-12,v84
2007 MAY,-2299,2021-10-12,v84
2007 NOV,-2646,2021-10-12,v84
2007 OCT,-2550,2021-10-12,v84
2007 Q1,-8080,2021-10-12,v84
2007 Q2,-6737,2021-10-12,v84
2007 Q3,-8723,2021-10-12,v84
2007 Q4,-8164,2021-10-12,v84
2007 SEP,-2962,2021-10-12,v84
2008,-32967,2021-10-12,v84
2008 APR,-3045,2021-10-12,v84
2008 AUG,-2670,2021-10-12,v84
2008 DEC,-937,2021-10-12,v84
2008 FEB,-3703,2021-10-12,v84
2008 JAN,-3698,2021-10-12,v84
2008 JUL,-3109,2021-10-12,v84
2008 JUN,-4227,2021-10-12,v84
2008 MAR,-3286,2021-10-12,v84
2008 MAY,-2661,2021-10-12,v84
2008 NOV,-2357,2021-10-12,v84
2008 OCT,-1535,2021-10-12,v84
2008 Q1,-10687,2021-10-12,v84
2008 Q2,-9933,2021-10-12,v84
2008 Q3,-7518,2021-10-12,v84
2008 Q4,-4829,2021-10-12,v84
2008 SEP,-1739,2021-10-12,v84
2009,-22953,2021-10-12,v84
2009 APR,-2159,2021-10-12,v84
2009 AUG,-1863,2021-10-12,v84
2009 DEC,-2409,2021-10-12,v84
2009 FEB,-1297,2021-10-12,v84
2009 JAN,-1712,2021-10-12,v84
2009 JUL,-1389,2021-10-12,v84
2009 JUN,-2119,2021-10-12,v84
2009 MAR,-2076,2021-10-12,v84
2009 MAY,-1352,2021-10-12,v84
2009 NOV,-2045,2021-10-12,v84
2009 OCT,-2148,2021-10-12,v84
2009 Q1,-5085,2021-10-12,v84
2009 Q2,-5630,2021-10-12,v84
2009 Q3,-5636,2021-10-12,v84
2009 Q4,-6602,2021-10-12,v84
2009 SEP,-2384,2021-10-12,v84
2010,-30217,2021-10-12,v84
2010 APR,-1759,2021-10-12,v84
2010 AUG,-3065,2021-10-12,v84
2010 DEC,-3360,2021-10-12,v84
2010 FEB,-933,2021-10-12,v84
2010 JAN,-3079,2021-10-12,v84
2010 JUL,-2744,2021-10-12,v84
2010 JUN,-2151,2021-10-12,v84
2010 MAR,-2492,2021-10-12,v84
2010 MAY,-2019,2021-10-12,v84
2010 NOV,-3016,2021-10-12,v84
2010 OCT,-2241,2021-10-12,v84
2010 Q1,-6504,2021-10-12,v84
2010 Q2,-5929,2021-10-12,v84
2010 Q3,-9167,2021-10-12,v84
2010 Q4,-8617,2021-10-12,v84
2010 SEP,-3358,2021-10-12,v84
2011,-16768,2021-10-12,v84
2011 APR,11,2021-10-12,v84
2011 AUG,-1261,2021-10-12,v84
2011 DEC,-888,2021-10-12,v84
2011 FEB,734,2021-10-12,v84
2011 JAN,-1215,2021-10-12,v84
2011 JUL,-1456,2021-10-12,v84
2011 JUN,-1642,2021-10-12,v84
2011 MAR,-1010,2021-10-12,v84
2011 MAY,-4213,2021-10-12,v84
2011 NOV,-2106,2021-10-12,v84
2011 OCT,-1037,2021-10-12,v84
2011 Q1,-1491,2021-10-12,v84
2011 Q2,-5844,2021-10-12,v84
2011 Q3,-5402,2021-10-12,v84
2011 Q4,-4031,2021-10-12,v84
2011 SEP,-2685,2021-10-12,v84
2012,-21204,2021-10-12,v84
2012 APR,-3866,2021-10-12,v84
2012 AUG,-2921,2021-10-12,v84
2012 DEC,-1418,2021-10-12,v84
2012 FEB,-433,2021-10-12,v84
2012 JAN,-1533,2021-10-12,v84
2012 JUL,-671,2021-10-12,v84
2012 JUN,-3028,2021-10-12,v84
2012 MAR,-716,2021-10-12,v84
2012 MAY,-2121,2021-10-12,v84
2012 NOV,-1258,2021-10-12,v84
2012 OCT,-1865,2021-10-12,v84
2012 Q1,-2682,2021-10-12,v84
2012 Q2,-9015,2021-10-12,v84
2012 Q3,-4966,2021-10-12,v84
2012 Q4,-4541,2021-10-12,v84
2012 SEP,-1374,2021-10-12,v84
2013,-23435,2021-10-12,v84
2013 APR,-1137,2021-10-12,v84
2013 AUG,-628,2021-10-12,v84
2013 DEC,-1346,2021-10-12,v84
2013 FEB,-663,2021-10-12,v84
2013 JAN,-813,2021-10-12,v84
2013 JUL,-1710,2021-10-12,v84
2013 JUN,-2087,2021-10-12,v84
2013 MAR,-29,2021-10-12,v84
2013 MAY,-2428,2021-10-12,v84
2013 NOV,-4489,2021-10-12,v84
2013 OCT,-4947,2021-10-12,v84
2013 Q1,-1505,2021-10-12,v84
2013 Q2,-5652,2021-10-12,v84
2013 Q3,-5496,2021-10-12,v84
2013 Q4,-10782,2021-10-12,v84
2013 SEP,-3158,2021-10-12,v84
2014,-33099,2021-10-12,v84
2014 APR,-1909,2021-10-12,v84
2014 AUG,-2699,2021-10-12,v84
2014 DEC,-6146,2021-10-12,v84
2014 FEB,-2504,2021-10-12,v84
2014 JAN,-3539,2021-10-12,v84
2014 JUL,-3769,2021-10-12,v84
2014 JUN,-1972,2021-10-12,v84
2014 MAR,-1457,2021-10-12,v84
2014 MAY,-923,2021-10-12,v84
2014 NOV,-3476,2021-10-12,v84
2014 OCT,-2665,2021-10-12,v84
2014 Q1,-7500,2021-10-12,v84
2014 Q2,-4804,2021-10-12,v84
2014 Q3,-8508,2021-10-12,v84
2014 Q4,-12287,2021-10-12,v84
2014 SEP,-2040,2021-10-12,v84
2015,-29932,2021-10-12,v84
2015 APR,-1991,2021-10-12,v84
2015 AUG,-1917,2021-10-12,v84
2015 DEC,-303,2021-10-12,v84
2015 FEB,-4655,2021-10-12,v84
2015 JAN,-5358,2021-10-12,v84
2015 JUL,-3857,2021-10-12,v84
2015 JUN,-1522,2021-10-12,v84
2015 MAR,-2102,2021-10-12,v84
2015 MAY,-880,2021-10-12,v84
2015 NOV,-1271,2021-10-12,v84
2015 OCT,-3893,2021-10-12,v84
2015 Q1,-12115,2021-10-12,v84
2015 Q2,-4393,2021-10-12,v84
2015 Q3,-7957,2021-10-12,v84
2015 Q4,-5467,2021-10-12,v84
2015 SEP,-2183,2021-10-12,v84
2016,-33027,2021-10-12,v84
2016 APR,-2534,2021-10-12,v84
2016 AUG,-4945,2021-10-12,v84
2016 DEC,-2781,2021-10-12,v84
2016 FEB,-3130,2021-10-12,v84
2016 JAN,-732,2021-10-12,v84
2016 JUL,-3781,2021-10-12,v84
2016 JUN,-2788,2021-10-12,v84
2016 MAR,-3451,2021-10-12,v84
2016 MAY,-446,2021-10-12,v84
2016 NOV,-2416,2021-10-12,v84
2016 OCT,-1225,2021-10-12,v84
2016 Q1,-7313,2021-10-12,v84
2016 Q2,-5768,2021-10-12,v84
2016 Q3,-13524,2021-10-12,v84
2016 Q4,-6422,2021-10-12,v84
2016 SEP,-4798,2021-10-12,v84
2017,-26495,2021-10-12,v84
2017 APR,-675,2021-10-12,v84
2017 AUG,-2554,2021-10-12,v84
2017 DEC,-1801,2021-10-12,v84
2017 FEB,-1419,2021-10-12,v84
2017 JAN,-2310,2021-10-12,v84
2017 JUL,-2513,2021-10-12,v84
2017 JUN,-4355,2021-10-12,v84
2017 MAR,-2807,2021-10-12,v84
2017 MAY,-2125,2021-10-12,v84
2017 NOV,-2797,2021-10-12,v84
2017 OCT,-1058,2021-10-12,v84
2017 Q1,-6536,2021-10-12,v84
2017 Q2,-7155,2021-10-12,v84
2017 Q3,-7148,2021-10-12,v84
2017 Q4,-5656,2021-10-12,v84
2017 SEP,-2081,2021-10-12,v84
2018,-28298,2021-10-12,v84
2018 APR,-3311,2021-10-12,v84
2018 AUG,-2888,2021-10-12,v84
2018 DEC,-3995,2021-10-12,v84
2018 FEB,-300,2021-10-12,v84
2018 JAN,-2876,2021-10-12,v84
2018 JUL,-1378,2021-10-12,v84
2018 JUN,-1281,2021-10-12,v84
2018 MAR,-3112,2021-10-12,v84
2018 MAY,-2902,2021-10-12,v84
2018 NOV,-2762,2021-10-12,v84
2018 OCT,-2361,2021-10-12,v84
2018 Q1,-6288,2021-10-12,v84
2018 Q2,-7494,2021-10-12,v84
2018 Q3,-5398,2021-10-12,v84
2018 Q4,-9118,2021-10-12,v84
2018 SEP,-1132,2021-10-12,v84
2019,-20688,2021-10-12,v84
2019 APR,-5451,2021-10-12,v84
2019 AUG,-927,2021-10-12,v84
2019 DEC,8131,2021-10-12,v84
2019 FEB,-7654,2021-10-12,v84
2019 JAN,-7706,2021-10-12,v84
2019 JUL,980,2021-10-12,v84
2019 JUN,-569,2021-10-12,v84
2019 MAR,-7792,2021-10-12,v84
2019 MAY,-2381,2021-10-12,v84
2019 NOV,5485,2021-10-12,v84
2019 OCT,-999,2021-10-12,v84
2019 Q1,-23152,2021-10-12,v84
2019 Q2,-8401,2021-10-12,v84
2019 Q3,-1752,2021-10-12,v84
2019 Q4,12617,2021-10-12,v84
2019 SEP,-1805,2021-10-12,v84
2020,4280,2021-10-12,v84
2020 APR,6693,2021-10-12,v84
2020 AUG,1171,2021-10-12,v84
2020 DEC,-6303,2021-10-12,v84
2020 FEB,-1555,2021-10-12,v84
2020 JAN,2892,2021-10-12,v84
2020 JUL,58,2021-10-12,v84
2020 JUN,3092,2021-10-12,v84
2020 MAR,-570,2021-10-12,v84
2020 MAY,7989,2021-10-12,v84
2020 NOV,-3899,2021-10-12,v84
2020 OCT,-2454,2021-10-12,v84
2020 Q1,767,2021-10-12,v84
2020 Q2,17774,2021-10-12,v84
2020 Q3,-1605,2021-10-12,v84
2020 Q4,-12656,2021-10-12,v84
2020 SEP,-2834,2021-10-12,v84
2021 APR,195,2021-10-12,v84
2021 AUG,-3716,2021-10-12,v84
2021 FEB,-1619,2021-10-12,v84
2021 JAN,-3100,2021-10-12,v84
2021 JUL,-2948,2021-10-12,v84
2021 JUN,-1082,2021-10-12,v84
2021 MAR,572,2021-10-12,v84
2021 MAY,1605,2021-10-12,v84
2021 Q1,-4147,2021-10-12,v84
2021 Q2,718,2021-10-12,v84
2021 AUG,-1880,2021-11-11,v85
2021 JUL,-2111,2021-11-11,v85
2021 Q3,-6768,2021-11-11,v85
2021 SEP,-2777,2021-11-11,v85
2021 OCT,-2027,2021-12-10,v86
2020,2859,2022-01-14,v87
2020 APR,6091,2022-01-14,v87
2020 AUG,1120,2022-01-14,v87
2020 DEC,-6482,2022-01-14,v87
2020 FEB,-1483,2022-01-14,v87
2020 JAN,2981,2022-01-14,v87
2020 JUL,96,2022-01-14,v87
2020 JUN,2700,2022-01-14,v87
2020 MAR,-367,2022-01-14,v87
2020 MAY,7516,2022-01-14,v87
2020 NOV,-4058,2022-01-14,v87
2020 OCT,-2741,2022-01-14,v87
2020 Q1,1131,2022-01-14,v87
2020 Q2,16307,2022-01-14,v87
2020 Q3,-1298,2022-01-14,v87
2020 Q4,-13281,2022-01-14,v87
2020 SEP,-2514,2022-01-14,v87
2021 APR,-613,2022-01-14,v87
2021 AUG,-2977,2022-01-14,v87
2021 FEB,-2400,2022-01-14,v87
2021 JAN,-3705,2022-01-14,v87
2021 JUL,-3205,2022-01-14,v87
2021 JUN,-2942,2022-01-14,v87
2021 MAR,-267,2022-01-14,v87
2021 MAY,542,2022-01-14,v87
2021 NOV,626,2022-01-14,v87
2021 OCT,151,2022-01-14,v87
2021 Q1,-6372,2022-01-14,v87
2021 Q2,-3013,2022-01-14,v87
2021 Q3,-10949,2022-01-14,v87
2021 SEP,-4767,2022-01-14,v87
2021,-28761,2022-02-11,v88
2021 APR,24,2022-02-11,v88
2021 AUG,-4865,2022-02-11,v88
2021 DEC,-2337,2022-02-11,v88
2021 FEB,-2272,2022-02-11,v88
2021 JAN,-3764,2022-02-11,v88
2021 JUL,-4666,2022-02-11,v88
2021 JUN,-2313,2022-02-11,v88
2021 MAR,286,2022-02-11,v88
2021 MAY,1603,2022-02-11,v88
2021 NOV,-2586,2022-02-11,v88
2021 OCT,-1613,2022-02-11,v88
2021 Q1,-5750,2022-02-11,v88
2021 Q2,-686,2022-02-11,v88
2021 Q3,-15789,2022-02-11,v88
2021 Q4,-6536,2022-02-11,v88
2021 SEP,-6258,2022-02-11,v88
2022 JAN,-16159,2022-03-11,v89
2020,6356,2022-04-10,v90
2020 APR,6595,2022-04-10,v90
2020 AUG,1579,2022-04-10,v90
2020 DEC,-6845,2022-04-10,v90
2020 FEB,-729,2022-04-10,v90
2020 JAN,3561,2022-04-10,v90
2020 JUL,535,2022-04-10,v90
2020 JUN,2939,2022-04-10,v90
2020 MAR,124,2022-04-10,v90
2020 MAY,8062,2022-04-10,v90
2020 NOV,-4230,2022-04-10,v90
2020 OCT,-2637,2022-04-10,v90
2020 Q1,2956,2022-04-10,v90
2020 Q2,17596,2022-04-10,v90
2020 Q3,-484,2022-04-10,v90
2020 Q4,-13712,2022-04-10,v90
2020 SEP,-2598,2022-04-10,v90
2021,-29107,2022-04-10,v90
2021 APR,123,2022-04-10,v90
2021 AUG,-5107,2022-04-10,v90
2021 DEC,-4077,2022-04-10,v90
2021 FEB,-2113,2022-04-10,v90
2021 JAN,-3154,2022-04-10,v90
2021 JUL,-4962,2022-04-10,v90
2021 JUN,-2730,2022-04-10,v90
2021 MAR,-20,2022-04-10,v90
2021 MAY,1399,2022-04-10,v90
2021 NOV,-2071,2022-04-10,v90
2021 OCT,-2,2022-04-10,v90
2021 Q1,-5287,2022-04-10,v90
2021 Q2,-1208,2022-04-10,v90
2021 Q3,-16462,2022-04-10,v90
2021 Q4,-6150,2022-04-10,v90
2021 SEP,-6393,2022-04-10,v90
2022 FEB,-9261,2022-04-10,v90
2022 JAN,-12838,2022-04-10,v90
2022 FEB,-9195,2022-05-11,v92
2022 JAN,-11781,2022-05-11,v92
2022 MAR,-11552,2022-05-11,v92
2022 Q1,-32528,2022-05-11,v92
2022 APR,-8503,2022-06-12,v93
2022 APR,-9811,2022-07-12,v95
2022 FEB,-9600,2022-07-12,v95
2022 JAN,-11938,2022-07-12,v95
2022 MAR,-11881,2022-07-12,v95
2022 MAY,-9747,2022-07-12,v95
2022 Q1,-33419,2022-07-12,v95
2022 APR,-9266,2022-08-11,v96
2022 JUN,-11387,2022-08-11,v96
2022 MAY,-9119,2022-08-11,v96
2022 Q2,-29772,2022-08-11,v96
2022 JUL,-7793,2022-09-11,v97
1997,5661,2022-10-11,v98
1997 APR,379,2022-10-11,v98
1997 AUG,731,2022-10-11,v98
1997 DEC,521,2022-10-11,v98
1997 FEB,1006,2022-10-11,v98
1997 JAN,1237,2022-10-11,v98
1997 JUL,115,2022-10-11,v98
1997 JUN,-234,2022-10-11,v98
1997 MAR,152,2022-10-11,v98
1997 MAY,304,2022-10-11,v98
1997 NOV,214,2022-10-11,v98
1997 OCT,439,2022-10-11,v98
1997 Q1,2395,2022-10-11,v98
1997 Q2,449,2022-10-11,v98
1997 Q3,1643,2022-10-11,v98
1997 Q4,1174,2022-10-11,v98
1997 SEP,797,2022-10-11,v98
1998,-4470,2022-10-11,v98
1998 APR,-117,2022-10-11,v98
1998 AUG,-258,2022-10-11,v98
1998 DEC,-603,2022-10-11,v98
1998 FEB,-234,2022-10-11,v98
1998 JAN,588,2022-10-11,v98
1998 JUL,-304,2022-10-11,v98
1998 JUN,-680,2022-10-11,v98
1998 MAR,-535,2022-10-11,v98
1998 MAY,-551,2022-10-11,v98
1998 NOV,-589,2022-10-11,v98
1998 OCT,-305,2022-10-11,v98
1998 Q1,-181,2022-10-11,v98
1998 Q2,-1348,2022-10-11,v98
1998 Q3,-1444,2022-10-11,v98
1998 Q4,-1497,2022-10-11,v98
1998 SEP,-882,2022-10-11,v98
1999,-10597,2022-10-11,v98
1999 APR,-1087,2022-10-11,v98
1999 AUG,-827,2022-10-11,v98
1999 DEC,-617,2022-10-11,v98
1999 FEB,-1267,2022-10-11,v98
1999 JAN,-1340,2022-10-11,v98
1999 JUL,-903,2022-10-11,v98
1999 JUN,-1326,2022-10-11,v98
1999 MAR,-1153,2022-10-11,v98
1999 MAY,-562,2022-10-11,v98
1999 NOV,-628,2022-10-11,v98
1999 OCT,-523,2022-10-11,v98
1999 Q1,-3760,2022-10-11,v98
1999 Q2,-2975,2022-10-11,v98
1999 Q3,-2094,2022-10-11,v98
1999 Q4,-1768,2022-10-11,v98
1999 SEP,-364,2022-10-11,v98
2000,-13568,2022-10-11,v98
2000 APR,-965,2022-10-11,v98
2000 AUG,-1031,2022-10-11,v98
2000 DEC,-1602,2022-10-11,v98
2000 FEB,-790,2022-10-11,v98
2000 JAN,-969,2022-10-11,v98
2000 JUL,-2025,2022-10-11,v98
2000 JUN,-649,2022-10-11,v98
2000 MAR,-379,2022-10-11,v98
2000 MAY,-722,2022-10-11,v98
2000 NOV,-1862,2022-10-11,v98
2000 OCT,-1342,2022-10-11,v98
2000 Q1,-2138,2022-10-11,v98
2000 Q2,-2336,2022-10-11,v98
2000 Q3,-4288,2022-10-11,v98
2000 Q4,-4806,2022-10-11,v98
2000 SEP,-1232,2022-10-11,v98
2001,-20189,2022-10-11,v98
2001 APR,-1646,2022-10-11,v98
2001 AUG,-2465,2022-10-11,v98
2001 DEC,-2343,2022-10-11,v98
2001 FEB,-751,2022-10-11,v98
2001 JAN,-837,2022-10-11,v98
2001 JUL,-1824,2022-10-11,v98
2001 JUN,-2392,2022-10-11,v98
2001 MAR,-1207,2022-10-11,v98
2001 MAY,-1972,2022-10-11,v98
2001 NOV,-1734,2022-10-11,v98
2001 OCT,-1474,2022-10-11,v98
2001 Q1,-2795,2022-10-11,v98
2001 Q2,-6010,2022-10-11,v98
2001 Q3,-5833,2022-10-11,v98
2001 Q4,-5551,2022-10-11,v98
2001 SEP,-1544,2022-10-11,v98
2002,-28848,2022-10-11,v98
2002 APR,-2864,2022-10-11,v98
2002 AUG,-2141,2022-10-11,v98
2002 DEC,-2332,2022-10-11,v98
2002 FEB,-2483,2022-10-11,v98
2002 JAN,-1658,2022-10-11,v98
2002 JUL,-2099,2022-10-11,v98
2002 JUN,-2538,2022-10-11,v98
2002 MAR,-2369,2022-10-11,v98
2002 MAY,-1950,2022-10-11,v98
2002 NOV,-3590,2022-10-11,v98
2002 OCT,-2852,2022-10-11,v98
2002 Q1,-6510,2022-10-11,v98
2002 Q2,-7352,2022-10-11,v98
2002 Q3,-6212,2022-10-11,v98
2002 Q4,-8774,2022-10-11,v98
2002 SEP,-1972,2022-10-11,v98
2003,-27424,2022-10-11,v98
2003 APR,-907,2022-10-11,v98
