period,value,released,version
2019 Q4,23394,2022-07-20,v81
2019 SEP,8649,2022-07-20,v81
2020,266434,2022-07-20,v81
2020 APR,48971,2022-07-20,v81
2020 AUG,23893,2022-07-20,v81
2020 DEC,23668,2022-07-20,v81
2020 FEB,572,2022-07-20,v81
2020 JAN,-9701,2022-07-20,v81
2020 JUL,21631,2022-07-20,v81
2020 JUN,32190,2022-07-20,v81
2020 MAR,6374,2022-07-20,v81
2020 MAY,51336,2022-07-20,v81
2020 NOV,21542,2022-07-20,v81
2020 OCT,17864,2022-07-20,v81
2020 Q1,-2755,2022-07-20,v81
2020 Q2,132497,2022-07-20,v81
2020 Q3,73618,2022-07-20,v81
2020 Q4,63074,2022-07-20,v81
2020 SEP,28094,2022-07-20,v81
2021,171670,2022-07-20,v81
2021 APR,24289,2022-07-20,v81
2021 AUG,14921,2022-07-20,v81
2021 DEC,11813,2022-07-20,v81
2021 FEB,14671,2022-07-20,v81
2021 JAN,242,2022-07-20,v81
2021 JUL,5455,2022-07-20,v81
2021 JUN,18815,2022-07-20,v81
2021 MAR,26019,2022-07-20,v81
2021 MAY,17992,2022-07-20,v81
2021 NOV,9102,2022-07-20,v81
2021 OCT,9945,2022-07-20,v81
2021 Q1,40932,2022-07-20,v81
2021 Q2,61096,2022-07-20,v81
2021 Q3,38782,2022-07-20,v81
2021 Q4,30860,2022-07-20,v81
2022 APR,19991,2022-07-20,v81
2022 FEB,8173,2022-07-20,v81
2022 JAN,-11543,2022-07-20,v81
2022 JUN,22879,2022-07-20,v81
2022 MAR,14447,2022-07-20,v81
2022 MAY,12560,2022-07-20,v81
2022 Q1,11077,2022-07-20,v81
2022 Q2,55430,2022-07-20,v81
2020,265839,2022-08-18,v82
2020 APR,48911,2022-08-18,v82
2020 AUG,23834,2022-08-18,v82
2020 DEC,23598,2022-08-18,v82
2020 JUL,21573,2022-08-18,v82
2020 JUN,32131,2022-08-18,v82
2020 MAY,51277,2022-08-18,v82
2020 NOV,21460,2022-08-18,v82
2020 OCT,17774,2022-08-18,v82
2020 Q2,132319,2022-08-18,v82
2020 Q3,73443,2022-08-18,v82
2020 Q4,62832,2022-08-18,v82
2020 SEP,28036,2022-08-18,v82
2021,172802,2022-08-18,v82
2021 APR,24390,2022-08-18,v82
2021 AUG,15039,2022-08-18,v82
2021 DEC,12119,2022-08-18,v82
2021 FEB,14612,2022-08-18,v82
2021 JAN,184,2022-08-18,v82
2021 JUL,5731,2022-08-18,v82
2021 JUN,18916,2022-08-18,v82
2021 MAR,25961,2022-08-18,v82
2021 MAY,18082,2022-08-18,v82
2021 NOV,9216,2022-08-18,v82
2021 OCT,10058,2022-08-18,v82
2021 Q1,40757,2022-08-18,v82
2021 Q2,61388,2022-08-18,v82
2021 Q3,39264,2022-08-18,v82
2021 Q4,31393,2022-08-18,v82
